SKU_ID,Product_Name,Category,Sub_Category,MRP,Store_Price,Lead_Time_Days,Inventory_Turn
DM-A4549,Apparel Item 4549,Apparel,Womens,928,556,15,38
DM-G4550,General Item 4550,General,Toys,1717,1287,8,37
DM-S4551,Staples Item 4551,Staples,Rice,640,544,2,43
DM-S4552,Staples Item 4552,Staples,Rice,621,527,2,25
DM-S4553,Staples Item 4553,Staples,Flour,708,601,3,39
DM-F4554,FMCG Item 4554,FMCG,Soap,15,13,4,32
DM-A4555,Apparel Item 4555,Apparel,Mens,443,265,11,25
DM-S4556,Staples Item 4556,Staples,Rice,806,685,3,27
DM-F4557,FMCG Item 4557,FMCG,Biscuits,449,413,3,26
DM-F4558,FMCG Item 4558,FMCG,Biscuits,69,63,5,44
DM-A4559,Apparel Item 4559,Apparel,Mens,1155,693,13,31
DM-A4560,Apparel Item 4560,Apparel,Kids,827,496,11,27
DM-S4561,Staples Item 4561,Staples,Oil,507,430,2,40
DM-F4562,FMCG Item 4562,FMCG,Soap,456,419,5,41
DM-A4563,Apparel Item 4563,Apparel,Womens,1124,674,15,16
DM-F4564,FMCG Item 4564,FMCG,Biscuits,399,367,3,44
DM-G4565,General Item 4565,General,Kitchen,913,684,11,19
DM-A4566,Apparel Item 4566,Apparel,Mens,1013,607,14,22
DM-F4567,FMCG Item 4567,FMCG,Snacks,323,297,5,34
DM-A4568,Apparel Item 4568,Apparel,Mens,865,519,13,38
DM-G4569,General Item 4569,General,Toys,934,700,9,19
DM-A4570,Apparel Item 4570,Apparel,Mens,481,288,11,42
DM-A4571,Apparel Item 4571,Apparel,Mens,301,180,12,37
DM-G4572,General Item 4572,General,Kitchen,592,444,7,20
DM-S4573,Staples Item 4573,Staples,Rice,77,65,1,35
DM-F4574,FMCG Item 4574,FMCG,Biscuits,211,194,4,40
DM-F4575,FMCG Item 4575,FMCG,Snacks,320,294,3,25
DM-S4576,Staples Item 4576,Staples,Flour,259,220,1,43
DM-G4577,General Item 4577,General,Kitchen,659,494,12,15
DM-F4578,FMCG Item 4578,FMCG,Shampoo,174,160,5,41
DM-G4579,General Item 4579,General,Toys,1705,1278,12,25
DM-F4580,FMCG Item 4580,FMCG,Snacks,25,23,5,17
DM-F4581,FMCG Item 4581,FMCG,Shampoo,288,264,4,42
DM-G4582,General Item 4582,General,Bedding,1110,832,11,31
DM-A4583,Apparel Item 4583,Apparel,Mens,891,534,10,35
DM-S4584,Staples Item 4584,Staples,Dal,87,73,3,15
DM-F4585,FMCG Item 4585,FMCG,Shampoo,337,310,4,25
DM-F4586,FMCG Item 4586,FMCG,Soap,494,454,3,33
DM-A4587,Apparel Item 4587,Apparel,Kids,216,129,14,30
DM-G4588,General Item 4588,General,Toys,248,186,10,20
DM-F4589,FMCG Item 4589,FMCG,Soap,271,249,3,27
DM-F4590,FMCG Item 4590,FMCG,Biscuits,129,118,5,16
DM-G4591,General Item 4591,General,Bedding,1546,1159,10,41
DM-A4592,Apparel Item 4592,Apparel,Mens,468,280,10,26
DM-S4593,Staples Item 4593,Staples,Rice,637,541,3,18
DM-A4594,Apparel Item 4594,Apparel,Mens,367,220,13,37
DM-S4595,Staples Item 4595,Staples,Oil,902,766,1,33
DM-A4596,Apparel Item 4596,Apparel,Kids,645,387,15,28
DM-F4597,FMCG Item 4597,FMCG,Soap,53,48,4,30
DM-S4598,Staples Item 4598,Staples,Dal,287,243,3,45
DM-F4599,FMCG Item 4599,FMCG,Biscuits,291,267,4,30
DM-G4600,General Item 4600,General,Bedding,148,111,11,24
DM-S4601,Staples Item 4601,Staples,Dal,448,380,3,28
DM-F4602,FMCG Item 4602,FMCG,Soap,438,402,4,36
DM-F4603,FMCG Item 4603,FMCG,Snacks,18,16,3,36
DM-G4604,General Item 4604,General,Toys,1016,762,11,28
DM-F4605,FMCG Item 4605,FMCG,Biscuits,450,414,3,16
DM-S4606,Staples Item 4606,Staples,Oil,492,418,2,20
DM-G4607,General Item 4607,General,Kitchen,265,198,10,21
DM-F4608,FMCG Item 4608,FMCG,Snacks,109,100,5,34
DM-S4609,Staples Item 4609,Staples,Rice,308,261,3,17
DM-G4610,General Item 4610,General,Kitchen,901,675,9,39
DM-F4611,FMCG Item 4611,FMCG,Snacks,151,138,3,36
DM-G4612,General Item 4612,General,Bedding,896,672,10,31
DM-G4613,General Item 4613,General,Toys,1316,987,8,28
DM-S4614,Staples Item 4614,Staples,Dal,59,50,2,18
DM-S4615,Staples Item 4615,Staples,Dal,542,460,1,21
DM-S4616,Staples Item 4616,Staples,Oil,300,255,1,37
DM-F4617,FMCG Item 4617,FMCG,Shampoo,31,28,4,24
DM-A4618,Apparel Item 4618,Apparel,Mens,357,214,10,22
DM-G4619,General Item 4619,General,Toys,249,186,9,19
DM-S4620,Staples Item 4620,Staples,Flour,782,664,3,36
DM-S4621,Staples Item 4621,Staples,Rice,713,606,2,22
DM-A4622,Apparel Item 4622,Apparel,Womens,653,391,15,20
DM-G4623,General Item 4623,General,Kitchen,1953,1464,12,24
DM-A4624,Apparel Item 4624,Apparel,Mens,1038,622,13,37
DM-A4625,Apparel Item 4625,Apparel,Mens,955,573,11,16
DM-A4626,Apparel Item 4626,Apparel,Kids,429,257,12,15
DM-S4627,Staples Item 4627,Staples,Oil,483,410,2,19
DM-S4628,Staples Item 4628,Staples,Oil,327,277,2,19
DM-G4629,General Item 4629,General,Bedding,1465,1098,8,42
DM-A4630,Apparel Item 4630,Apparel,Mens,1121,672,12,29
DM-A4631,Apparel Item 4631,Apparel,Kids,1022,613,10,29
DM-S4632,Staples Item 4632,Staples,Rice,482,409,3,37
DM-G4633,General Item 4633,General,Bedding,187,140,8,26
DM-G4634,General Item 4634,General,Bedding,1895,1421,9,18
DM-S4635,Staples Item 4635,Staples,Flour,796,676,3,34
DM-A4636,Apparel Item 4636,Apparel,Womens,438,262,11,39
DM-S4637,Staples Item 4637,Staples,Oil,879,747,1,28
DM-A4638,Apparel Item 4638,Apparel,Mens,1151,690,11,32
DM-G4639,General Item 4639,General,Bedding,157,117,7,37
DM-G4640,General Item 4640,General,Kitchen,580,435,7,44
DM-F4641,FMCG Item 4641,FMCG,Soap,151,138,4,32
DM-S4642,Staples Item 4642,Staples,Flour,59,50,1,21
DM-A4643,Apparel Item 4643,Apparel,Womens,659,395,15,20
DM-G4644,General Item 4644,General,Bedding,1946,1459,8,28
DM-G4645,General Item 4645,General,Toys,877,657,12,37
DM-S4646,Staples Item 4646,Staples,Oil,518,440,2,25
DM-G4647,General Item 4647,General,Kitchen,1688,1266,12,32
DM-A4648,Apparel Item 4648,Apparel,Womens,320,192,15,33
DM-F4649,FMCG Item 4649,FMCG,Biscuits,52,47,3,22
DM-S4650,Staples Item 4650,Staples,Oil,339,288,2,16
DM-A4651,Apparel Item 4651,Apparel,Womens,1145,687,14,38
DM-F4652,FMCG Item 4652,FMCG,Soap,161,148,4,40
DM-A4653,Apparel Item 4653,Apparel,Mens,312,187,14,29
DM-S4654,Staples Item 4654,Staples,Rice,978,831,2,45
DM-F4655,FMCG Item 4655,FMCG,Shampoo,372,342,5,18
DM-F4656,FMCG Item 4656,FMCG,Biscuits,162,149,3,24
DM-G4657,General Item 4657,General,Toys,1694,1270,11,21
DM-A4658,Apparel Item 4658,Apparel,Mens,1117,670,14,26
DM-G4659,General Item 4659,General,Bedding,106,79,9,26
DM-G4660,General Item 4660,General,Toys,1425,1068,9,31
DM-A4661,Apparel Item 4661,Apparel,Womens,385,231,15,31
DM-A4662,Apparel Item 4662,Apparel,Womens,1134,680,13,19
DM-S4663,Staples Item 4663,Staples,Rice,588,499,1,33
DM-F4664,FMCG Item 4664,FMCG,Snacks,223,205,5,36
DM-G4665,General Item 4665,General,Bedding,1729,1296,11,38
DM-G4666,General Item 4666,General,Kitchen,1708,1281,7,33
DM-S4667,Staples Item 4667,Staples,Oil,201,170,2,36
DM-F4668,FMCG Item 4668,FMCG,Biscuits,372,342,3,23
DM-G4669,General Item 4669,General,Kitchen,833,624,12,18
DM-S4670,Staples Item 4670,Staples,Rice,300,255,2,20
DM-F4671,FMCG Item 4671,FMCG,Shampoo,273,251,4,27
DM-S4672,Staples Item 4672,Staples,Oil,245,208,2,38
DM-A4673,Apparel Item 4673,Apparel,Kids,622,373,13,32
DM-F4674,FMCG Item 4674,FMCG,Soap,445,409,5,44
DM-A4675,Apparel Item 4675,Apparel,Kids,846,507,10,30
DM-G4676,General Item 4676,General,Kitchen,238,178,11,20
DM-S4677,Staples Item 4677,Staples,Flour,338,287,2,39
DM-G4678,General Item 4678,General,Bedding,528,396,9,37
DM-F4679,FMCG Item 4679,FMCG,Biscuits,293,269,5,20
DM-G4680,General Item 4680,General,Kitchen,311,233,9,16
DM-G4681,General Item 4681,General,Toys,622,466,7,24
DM-S4682,Staples Item 4682,Staples,Oil,908,771,2,41
DM-A4683,Apparel Item 4683,Apparel,Womens,587,352,13,34
DM-F4684,FMCG Item 4684,FMCG,Snacks,92,84,3,25
DM-S4685,Staples Item 4685,Staples,Flour,663,563,2,44
DM-S4686,Staples Item 4686,Staples,Flour,196,166,1,27
DM-G4687,General Item 4687,General,Toys,1765,1323,12,24
DM-S4688,Staples Item 4688,Staples,Flour,510,433,3,33
DM-S4689,Staples Item 4689,Staples,Oil,854,725,1,18
DM-G4690,General Item 4690,General,Toys,791,593,11,28
DM-F4691,FMCG Item 4691,FMCG,Biscuits,93,85,4,26
DM-A4692,Apparel Item 4692,Apparel,Mens,586,351,15,21
DM-A4693,Apparel Item 4693,Apparel,Mens,296,177,11,33
DM-A4694,Apparel Item 4694,Apparel,Womens,925,555,10,27
DM-A4695,Apparel Item 4695,Apparel,Womens,975,585,10,40
DM-A4696,Apparel Item 4696,Apparel,Kids,1049,629,15,36
DM-G4697,General Item 4697,General,Kitchen,1474,1105,7,35
DM-F4698,FMCG Item 4698,FMCG,Snacks,119,109,4,23
DM-G4699,General Item 4699,General,Toys,722,541,11,16
DM-F4700,FMCG Item 4700,FMCG,Snacks,54,49,3,43
DM-A4701,Apparel Item 4701,Apparel,Mens,909,545,10,44
DM-A4702,Apparel Item 4702,Apparel,Kids,930,558,13,44
DM-A4703,Apparel Item 4703,Apparel,Womens,729,437,10,23
DM-A4704,Apparel Item 4704,Apparel,Kids,685,411,15,37
DM-A4705,Apparel Item 4705,Apparel,Kids,1159,695,11,19
DM-S4706,Staples Item 4706,Staples,Dal,226,192,2,41
DM-A4707,Apparel Item 4707,Apparel,Mens,254,152,11,27
DM-A4708,Apparel Item 4708,Apparel,Womens,303,181,13,15
DM-S4709,Staples Item 4709,Staples,Flour,796,676,2,18
DM-A4710,Apparel Item 4710,Apparel,Womens,815,489,14,31
DM-F4711,FMCG Item 4711,FMCG,Shampoo,364,334,4,28
DM-S4712,Staples Item 4712,Staples,Flour,983,835,1,39
DM-F4713,FMCG Item 4713,FMCG,Biscuits,81,74,3,24
DM-S4714,Staples Item 4714,Staples,Flour,591,502,1,18
DM-F4715,FMCG Item 4715,FMCG,Snacks,219,201,5,16
DM-F4716,FMCG Item 4716,FMCG,Biscuits,275,253,5,24
DM-A4717,Apparel Item 4717,Apparel,Womens,1024,614,14,17
DM-G4718,General Item 4718,General,Bedding,882,661,8,31
DM-A4719,Apparel Item 4719,Apparel,Kids,928,556,13,41
DM-G4720,General Item 4720,General,Kitchen,545,408,10,37
DM-G4721,General Item 4721,General,Bedding,1075,806,10,17
DM-A4722,Apparel Item 4722,Apparel,Kids,831,498,13,45
DM-G4723,General Item 4723,General,Toys,854,640,10,43
DM-G4724,General Item 4724,General,Toys,1435,1076,11,38
DM-F4725,FMCG Item 4725,FMCG,Snacks,185,170,4,35
DM-S4726,Staples Item 4726,Staples,Flour,654,555,3,38
DM-F4727,FMCG Item 4727,FMCG,Soap,291,267,5,44
DM-F4728,FMCG Item 4728,FMCG,Snacks,317,291,5,17
DM-A4729,Apparel Item 4729,Apparel,Womens,954,572,15,31
DM-G4730,General Item 4730,General,Kitchen,1935,1451,12,43
DM-S4731,Staples Item 4731,Staples,Oil,637,541,1,18
DM-A4732,Apparel Item 4732,Apparel,Womens,394,236,10,37
DM-S4733,Staples Item 4733,Staples,Rice,761,646,1,43
DM-F4734,FMCG Item 4734,FMCG,Shampoo,425,391,3,42
DM-S4735,Staples Item 4735,Staples,Oil,128,108,2,31
DM-S4736,Staples Item 4736,Staples,Flour,530,450,3,31
DM-G4737,General Item 4737,General,Bedding,732,549,10,30
DM-G4738,General Item 4738,General,Bedding,669,501,11,33
DM-A4739,Apparel Item 4739,Apparel,Mens,1162,697,14,35
DM-F4740,FMCG Item 4740,FMCG,Biscuits,47,43,3,38
DM-G4741,General Item 4741,General,Kitchen,1517,1137,8,36
DM-F4742,FMCG Item 4742,FMCG,Soap,369,339,4,24
DM-S4743,Staples Item 4743,Staples,Flour,484,411,3,18
DM-A4744,Apparel Item 4744,Apparel,Womens,1198,718,14,19
DM-F4745,FMCG Item 4745,FMCG,Biscuits,433,398,4,32
DM-A4746,Apparel Item 4746,Apparel,Kids,1121,672,11,18
DM-A4747,Apparel Item 4747,Apparel,Womens,953,571,10,26
DM-G4748,General Item 4748,General,Bedding,1004,753,12,20
DM-S4749,Staples Item 4749,Staples,Flour,804,683,2,37
DM-A4750,Apparel Item 4750,Apparel,Womens,349,209,12,27
DM-A4751,Apparel Item 4751,Apparel,Mens,544,326,14,20
DM-A4752,Apparel Item 4752,Apparel,Kids,786,471,15,24
DM-F4753,FMCG Item 4753,FMCG,Soap,405,372,4,37
DM-G4754,General Item 4754,General,Bedding,1568,1176,8,30
DM-G4755,General Item 4755,General,Toys,1077,807,10,42
DM-G4756,General Item 4756,General,Toys,485,363,12,36
DM-A4757,Apparel Item 4757,Apparel,Womens,224,134,12,31
DM-F4758,FMCG Item 4758,FMCG,Biscuits,185,170,3,15
DM-S4759,Staples Item 4759,Staples,Flour,885,752,2,22
DM-A4760,Apparel Item 4760,Apparel,Kids,940,564,12,19
DM-A4761,Apparel Item 4761,Apparel,Mens,799,479,13,19
DM-G4762,General Item 4762,General,Bedding,604,453,11,27
DM-F4763,FMCG Item 4763,FMCG,Snacks,348,320,5,25
DM-F4764,FMCG Item 4764,FMCG,Shampoo,441,405,3,22
DM-S4765,Staples Item 4765,Staples,Flour,995,845,1,29
DM-S4766,Staples Item 4766,Staples,Dal,681,578,3,16
DM-A4767,Apparel Item 4767,Apparel,Womens,876,525,11,15
DM-A4768,Apparel Item 4768,Apparel,Womens,1022,613,14,25
DM-A4769,Apparel Item 4769,Apparel,Mens,640,384,12,28
DM-F4770,FMCG Item 4770,FMCG,Soap,441,405,5,26
DM-S4771,Staples Item 4771,Staples,Flour,529,449,2,36
DM-S4772,Staples Item 4772,Staples,Dal,953,810,1,22
DM-S4773,Staples Item 4773,Staples,Dal,595,505,1,17
DM-G4774,General Item 4774,General,Bedding,1175,881,7,27
DM-A4775,Apparel Item 4775,Apparel,Kids,967,580,11,34
DM-G4776,General Item 4776,General,Bedding,1908,1431,8,40
DM-S4777,Staples Item 4777,Staples,Flour,972,826,3,25
DM-S4778,Staples Item 4778,Staples,Oil,757,643,3,34
DM-G4779,General Item 4779,General,Toys,1748,1311,9,30
DM-G4780,General Item 4780,General,Toys,533,399,12,22
DM-S4781,Staples Item 4781,Staples,Dal,710,603,1,28
DM-S4782,Staples Item 4782,Staples,Flour,409,347,2,19
DM-G4783,General Item 4783,General,Toys,1829,1371,9,20
DM-A4784,Apparel Item 4784,Apparel,Womens,1046,627,10,45
DM-F4785,FMCG Item 4785,FMCG,Biscuits,72,66,3,15
DM-G4786,General Item 4786,General,Kitchen,964,723,12,19
DM-A4787,Apparel Item 4787,Apparel,Kids,434,260,15,31
DM-F4788,FMCG Item 4788,FMCG,Snacks,490,450,5,32
DM-S4789,Staples Item 4789,Staples,Dal,530,450,3,30
DM-S4790,Staples Item 4790,Staples,Rice,258,219,2,39
DM-G4791,General Item 4791,General,Bedding,1080,810,9,43
DM-F4792,FMCG Item 4792,FMCG,Biscuits,372,342,5,43
DM-S4793,Staples Item 4793,Staples,Dal,448,380,2,44
DM-F4794,FMCG Item 4794,FMCG,Biscuits,434,399,3,35
DM-A4795,Apparel Item 4795,Apparel,Kids,1000,600,12,36
DM-F4796,FMCG Item 4796,FMCG,Soap,238,218,5,18
DM-G4797,General Item 4797,General,Bedding,1454,1090,8,32
DM-A4798,Apparel Item 4798,Apparel,Womens,386,231,10,27
DM-G4799,General Item 4799,General,Toys,793,594,12,29
DM-S4800,Staples Item 4800,Staples,Flour,585,497,3,44
DM-S4801,Staples Item 4801,Staples,Oil,864,734,2,23
DM-S4802,Staples Item 4802,Staples,Flour,147,124,3,16
DM-S4803,Staples Item 4803,Staples,Oil,467,396,2,20
DM-A4804,Apparel Item 4804,Apparel,Mens,445,267,12,33
DM-G4805,General Item 4805,General,Bedding,566,424,9,44
DM-F4806,FMCG Item 4806,FMCG,Biscuits,163,149,5,21
DM-F4807,FMCG Item 4807,FMCG,Soap,89,81,4,17
DM-S4808,Staples Item 4808,Staples,Oil,865,735,2,31
DM-F4809,FMCG Item 4809,FMCG,Shampoo,136,125,4,24
DM-A4810,Apparel Item 4810,Apparel,Kids,702,421,14,23
DM-G4811,General Item 4811,General,Bedding,1819,1364,11,22
DM-S4812,Staples Item 4812,Staples,Dal,949,806,1,34
DM-F4813,FMCG Item 4813,FMCG,Soap,197,181,3,26
DM-F4814,FMCG Item 4814,FMCG,Biscuits,36,33,3,34
DM-A4815,Apparel Item 4815,Apparel,Womens,617,370,10,40
DM-S4816,Staples Item 4816,Staples,Rice,481,408,3,18
DM-F4817,FMCG Item 4817,FMCG,Shampoo,458,421,4,33
DM-G4818,General Item 4818,General,Toys,1831,1373,8,16
DM-G4819,General Item 4819,General,Kitchen,313,234,7,28
DM-S4820,Staples Item 4820,Staples,Rice,185,157,3,36
DM-F4821,FMCG Item 4821,FMCG,Snacks,245,225,3,18
DM-F4822,FMCG Item 4822,FMCG,Biscuits,185,170,3,19
DM-S4823,Staples Item 4823,Staples,Oil,79,67,2,24
DM-S4824,Staples Item 4824,Staples,Oil,596,506,3,45
DM-A4825,Apparel Item 4825,Apparel,Kids,1063,637,11,33
DM-F4826,FMCG Item 4826,FMCG,Biscuits,154,141,4,26
DM-F4827,FMCG Item 4827,FMCG,Biscuits,392,360,3,20
DM-G4828,General Item 4828,General,Toys,1370,1027,8,35
DM-F4829,FMCG Item 4829,FMCG,Biscuits,34,31,4,24
DM-A4830,Apparel Item 4830,Apparel,Mens,746,447,10,34
DM-F4831,FMCG Item 4831,FMCG,Biscuits,224,206,3,43
DM-G4832,General Item 4832,General,Kitchen,1776,1332,7,26
DM-S4833,Staples Item 4833,Staples,Rice,550,467,1,38
DM-F4834,FMCG Item 4834,FMCG,Soap,437,402,5,45
DM-A4835,Apparel Item 4835,Apparel,Kids,1035,621,11,39
DM-F4836,FMCG Item 4836,FMCG,Biscuits,201,184,4,38
DM-G4837,General Item 4837,General,Toys,1019,764,8,18
DM-S4838,Staples Item 4838,Staples,Dal,733,623,3,41
DM-G4839,General Item 4839,General,Toys,1904,1428,12,38
DM-S4840,Staples Item 4840,Staples,Oil,922,783,3,43
DM-G4841,General Item 4841,General,Bedding,822,616,9,45
DM-A4842,Apparel Item 4842,Apparel,Kids,518,310,14,18
DM-F4843,FMCG Item 4843,FMCG,Snacks,83,76,3,45
DM-F4844,FMCG Item 4844,FMCG,Biscuits,417,383,4,24
DM-S4845,Staples Item 4845,Staples,Dal,441,374,1,44
DM-G4846,General Item 4846,General,Kitchen,1759,1319,10,27
DM-G4847,General Item 4847,General,Kitchen,336,252,9,30
DM-G4848,General Item 4848,General,Toys,194,145,9,44
DM-A4849,Apparel Item 4849,Apparel,Womens,1044,626,15,31
DM-A4850,Apparel Item 4850,Apparel,Kids,621,372,11,23
DM-A4851,Apparel Item 4851,Apparel,Kids,512,307,13,39
DM-F4852,FMCG Item 4852,FMCG,Biscuits,321,295,3,45
DM-F4853,FMCG Item 4853,FMCG,Soap,217,199,4,28
DM-A4854,Apparel Item 4854,Apparel,Womens,1145,687,13,23
DM-F4855,FMCG Item 4855,FMCG,Shampoo,96,88,4,18
DM-G4856,General Item 4856,General,Bedding,1451,1088,9,15
DM-G4857,General Item 4857,General,Toys,1730,1297,8,26
DM-F4858,FMCG Item 4858,FMCG,Soap,58,53,5,30
DM-G4859,General Item 4859,General,Bedding,1456,1092,10,22
DM-S4860,Staples Item 4860,Staples,Oil,91,77,2,39
DM-S4861,Staples Item 4861,Staples,Rice,628,533,3,24
DM-G4862,General Item 4862,General,Bedding,1039,779,11,21
DM-G4863,General Item 4863,General,Toys,1674,1255,7,33
DM-F4864,FMCG Item 4864,FMCG,Snacks,374,344,3,17
DM-G4865,General Item 4865,General,Kitchen,641,480,12,37
DM-A4866,Apparel Item 4866,Apparel,Kids,1169,701,13,27
DM-F4867,FMCG Item 4867,FMCG,Soap,396,364,3,15
DM-F4868,FMCG Item 4868,FMCG,Snacks,471,433,5,16
DM-A4869,Apparel Item 4869,Apparel,Kids,1160,696,15,15
DM-G4870,General Item 4870,General,Toys,109,81,7,18
DM-G4871,General Item 4871,General,Bedding,854,640,11,17
DM-S4872,Staples Item 4872,Staples,Dal,241,204,2,41
DM-F4873,FMCG Item 4873,FMCG,Soap,303,278,5,31
DM-F4874,FMCG Item 4874,FMCG,Snacks,260,239,3,15
DM-F4875,FMCG Item 4875,FMCG,Biscuits,70,64,4,41
DM-A4876,Apparel Item 4876,Apparel,Womens,468,280,11,41
DM-G4877,General Item 4877,General,Toys,361,270,12,42
DM-A4878,Apparel Item 4878,Apparel,Womens,241,144,10,40
DM-S4879,Staples Item 4879,Staples,Rice,535,454,2,17
DM-A4880,Apparel Item 4880,Apparel,Womens,818,490,11,41
DM-A4881,Apparel Item 4881,Apparel,Kids,613,367,13,27
DM-G4882,General Item 4882,General,Toys,759,569,9,39
DM-S4883,Staples Item 4883,Staples,Rice,377,320,1,25
DM-G4884,General Item 4884,General,Toys,924,693,9,17
DM-A4885,Apparel Item 4885,Apparel,Kids,564,338,10,17
DM-S4886,Staples Item 4886,Staples,Flour,744,632,3,30
DM-A4887,Apparel Item 4887,Apparel,Kids,529,317,15,27
DM-A4888,Apparel Item 4888,Apparel,Mens,579,347,11,41
DM-S4889,Staples Item 4889,Staples,Oil,336,285,1,41
DM-S4890,Staples Item 4890,Staples,Dal,774,657,2,25
DM-G4891,General Item 4891,General,Bedding,601,450,11,38
DM-F4892,FMCG Item 4892,FMCG,Biscuits,160,147,5,38
DM-A4893,Apparel Item 4893,Apparel,Womens,664,398,15,22
DM-A4894,Apparel Item 4894,Apparel,Womens,1189,713,15,35
DM-G4895,General Item 4895,General,Toys,408,306,8,38
DM-G4896,General Item 4896,General,Kitchen,1915,1436,7,40
DM-S4897,Staples Item 4897,Staples,Flour,115,97,3,41
DM-F4898,FMCG Item 4898,FMCG,Shampoo,272,250,5,16
DM-S4899,Staples Item 4899,Staples,Rice,373,317,1,27
DM-G4900,General Item 4900,General,Toys,205,153,12,29
DM-A4901,Apparel Item 4901,Apparel,Mens,466,279,15,31
DM-G4902,General Item 4902,General,Kitchen,1867,1400,9,36
DM-S4903,Staples Item 4903,Staples,Dal,283,240,3,39
DM-G4904,General Item 4904,General,Bedding,1516,1137,11,33
DM-G4905,General Item 4905,General,Toys,1218,913,9,33
DM-A4906,Apparel Item 4906,Apparel,Mens,430,258,15,24
DM-A4907,Apparel Item 4907,Apparel,Womens,1098,658,13,33
DM-A4908,Apparel Item 4908,Apparel,Mens,747,448,15,41
DM-S4909,Staples Item 4909,Staples,Rice,951,808,1,26
DM-F4910,FMCG Item 4910,FMCG,Shampoo,450,414,5,45
DM-F4911,FMCG Item 4911,FMCG,Soap,455,418,3,29
DM-A4912,Apparel Item 4912,Apparel,Kids,811,486,14,39
DM-F4913,FMCG Item 4913,FMCG,Shampoo,323,297,5,24
DM-A4914,Apparel Item 4914,Apparel,Womens,978,586,11,39
DM-F4915,FMCG Item 4915,FMCG,Biscuits,45,41,3,31
DM-F4916,FMCG Item 4916,FMCG,Shampoo,187,172,4,38
DM-F4917,FMCG Item 4917,FMCG,Snacks,122,112,5,28
DM-F4918,FMCG Item 4918,FMCG,Shampoo,449,413,5,31
DM-G4919,General Item 4919,General,Bedding,209,156,12,22
DM-A4920,Apparel Item 4920,Apparel,Mens,660,396,10,34
DM-A4921,Apparel Item 4921,Apparel,Womens,647,388,11,34
DM-S4922,Staples Item 4922,Staples,Flour,475,403,1,27
DM-S4923,Staples Item 4923,Staples,Rice,372,316,2,29
DM-G4924,General Item 4924,General,Toys,1380,1035,9,33
DM-S4925,Staples Item 4925,Staples,Oil,939,798,1,24
DM-S4926,Staples Item 4926,Staples,Flour,631,536,3,32
DM-A4927,Apparel Item 4927,Apparel,Womens,266,159,10,38
DM-G4928,General Item 4928,General,Bedding,1330,997,8,27
DM-G4929,General Item 4929,General,Toys,256,192,12,30
DM-G4930,General Item 4930,General,Toys,1777,1332,9,32
DM-F4931,FMCG Item 4931,FMCG,Snacks,52,47,4,31
DM-G4932,General Item 4932,General,Toys,1869,1401,9,45
DM-G4933,General Item 4933,General,Kitchen,928,696,12,27
DM-G4934,General Item 4934,General,Bedding,1817,1362,7,27
DM-F4935,FMCG Item 4935,FMCG,Shampoo,312,287,3,25
DM-A4936,Apparel Item 4936,Apparel,Mens,714,428,10,36
DM-G4937,General Item 4937,General,Bedding,1715,1286,9,40
DM-F4938,FMCG Item 4938,FMCG,Shampoo,235,216,5,21
DM-G4939,General Item 4939,General,Kitchen,1056,792,7,31
DM-A4940,Apparel Item 4940,Apparel,Kids,332,199,11,15
DM-S4941,Staples Item 4941,Staples,Oil,309,262,3,22
DM-G4942,General Item 4942,General,Kitchen,1204,903,10,27
DM-G4943,General Item 4943,General,Kitchen,1908,1431,12,34
DM-G4944,General Item 4944,General,Kitchen,1089,816,11,29
DM-G4945,General Item 4945,General,Kitchen,1806,1354,12,22
DM-F4946,FMCG Item 4946,FMCG,Biscuits,333,306,5,27
DM-S4947,Staples Item 4947,Staples,Rice,155,131,1,45
DM-S4948,Staples Item 4948,Staples,Dal,597,507,2,26
DM-F4949,FMCG Item 4949,FMCG,Shampoo,466,428,4,25
DM-G4950,General Item 4950,General,Kitchen,1952,1464,10,42
DM-S4951,Staples Item 4951,Staples,Oil,746,634,2,37
DM-G4952,General Item 4952,General,Bedding,1860,1395,10,16
DM-F4953,FMCG Item 4953,FMCG,Soap,227,208,4,21
DM-F4954,FMCG Item 4954,FMCG,Soap,226,207,4,29
DM-S4955,Staples Item 4955,Staples,Oil,390,331,1,34
DM-G4956,General Item 4956,General,Toys,391,293,9,25
DM-S4957,Staples Item 4957,Staples,Oil,401,340,3,22
DM-S4958,Staples Item 4958,Staples,Dal,939,798,1,32
DM-A4959,Apparel Item 4959,Apparel,Kids,771,462,10,24
DM-S4960,Staples Item 4960,Staples,Flour,920,782,1,21
DM-A4961,Apparel Item 4961,Apparel,Kids,293,175,15,19
DM-S4962,Staples Item 4962,Staples,Dal,687,583,1,16
DM-A4963,Apparel Item 4963,Apparel,Kids,553,331,10,35
DM-A4964,Apparel Item 4964,Apparel,Mens,649,389,11,44
DM-S4965,Staples Item 4965,Staples,Dal,181,153,3,23
DM-G4966,General Item 4966,General,Bedding,1710,1282,10,27
DM-F4967,FMCG Item 4967,FMCG,Snacks,237,218,5,36
DM-G4968,General Item 4968,General,Bedding,520,390,12,37
DM-A4969,Apparel Item 4969,Apparel,Womens,654,392,15,28
